DDM,EXP,val,subj_idx,gLen
drift,cInfo,-0.33480562185575685,45,1
thresh,0,1.1283172451215147,45,1
thresh,oDel,-0.0024929802682282553,45,1
thresh,cInfo,-0.07701674388294207,45,1
bias,0,0.13702950521088986,45,1
bias,oDel,0.02942647421094905,45,1
bias,cInfo,0.03484807292510249,45,1
drift,0,-0.14280879443909225,46,6
drift,oDel,0.017677092074194788,46,6
drift,cInfo,-0.9538382577914905,46,6
thresh,0,0.7057768246688322,46,6
thresh,oDel,-0.001991701407162807,46,6
thresh,cInfo,-0.011346940962603276,46,6
bias,0,0.09460347209261188,46,6
bias,oDel,0.005642444503266932,46,6
bias,cInfo,-0.014431175367741357,46,6
drift,0,0.288713636486526,46,1
drift,oDel,0.07615882582571504,46,1
drift,cInfo,0.5469065392525436,46,1
thresh,0,1.0456546146180838,46,1
thresh,oDel,5.118952403560642e-5,46,1
thresh,cInfo,-3.868015181615974e-4,46,1
bias,0,-0.05285506797387818,46,1
bias,oDel,0.030284832367300257,46,1
bias,cInfo,-0.2512917971402648,46,1
drift,0,0.01608694557792764,48,6
drift,oDel,0.0474627366856468,48,6
drift,cInfo,-0.11264330920093862,48,6
thresh,0,1.0042184064935133,48,6
thresh,oDel,0.002750280157842872,48,6
thresh,cInfo,-0.032552702528855865,48,6
bias,0,-0.024021905375599506,48,6
bias,oDel,-0.006991738370574216,48,6
bias,cInfo,0.43724543432029284,48,6
drift,0,0.1450271311623601,48,1
drift,oDel,0.0615787432600627,48,1
drift,cInfo,0.2418510345364752,48,1
thresh,0,0.9288772785034364,48,1
thresh,oDel,0.003566632213301042,48,1
thresh,cInfo,-0.03859909850081973,48,1
bias,0,0.06836976283223051,48,1
bias,oDel,-7.98029088640969e-4,48,1
bias,cInfo,-0.057407583228420066,48,1
drift,0,-0.0578974777372235,49,6
drift,oDel,0.04913107241526418,49,6
drift,cInfo,-0.4449103114978576,49,6
thresh,0,0.9424854922806349,49,6
thresh,oDel,0.0010523923910830389,49,6
thresh,cInfo,-0.0016302036648657618,49,6
bias,0,0.10962813940549299,49,6
bias,oDel,-8.93295743687552e-4,49,6
bias,cInfo,0.059953220953341,49,6
drift,0,0.03153167040708186,49,1
drift,oDel,0.08507824717722721,49,1
drift,cInfo,0.8352473688809793,49,1
thresh,0,0.9423832642998744,49,1
thresh,oDel,-0.0035618001222253804,49,1
thresh,cInfo,-0.033742407974966485,49,1
bias,0,0.08289746813920673,49,1
bias,oDel,0.007000667127973446,49,1
bias,cInfo,-0.48300850401314044,49,1
drift,0,0.12501474487199668,50,6
drift,oDel,0.044642821448350134,50,6
drift,cInfo,-0.11466451460466394,50,6
thresh,0,0.879385943948046,50,6
thresh,oDel,-8.708315870500069e-4,50,6
thresh,cInfo,-0.009559772140682366,50,6
bias,0,-0.06141347891368465,50,6
bias,oDel,0.004882713163109598,50,6
bias,cInfo,-0.15751935933136627,50,6
drift,0,-0.027807640336469115,50,1
drift,oDel,0.07480650827745702,50,1
drift,cInfo,-0.07304646653417812,50,1
thresh,0,0.9885136517470662,50,1
thresh,oDel,-0.00300965628623333,50,1
thresh,cInfo,-0.04939789218551237,50,1
bias,0,-0.06573607346310811,50,1
bias,oDel,0.003664947479299047,50,1
bias,cInfo,-0.13954121729200886,50,1
drift,0,-0.1440977303263877,51,6
drift,oDel,0.023420143770169547,51,6
drift,cInfo,-0.6864495986879953,51,6
thresh,0,0.6009406503277042,51,6
thresh,oDel,-2.8609154019655056e-4,51,6
thresh,cInfo,-0.05472477337364166,51,6
bias,0,-0.06762244561406816,51,6
bias,oDel,0.01696901560200624,51,6
bias,cInfo,-0.06727138732669578,51,6
drift,0,-0.27331622974999004,51,1
drift,oDel,0.07348479818909526,51,1
drift,cInfo,-0.0888369191260149,51,1
thresh,0,0.7924855698652509,51,1
thresh,oDel,0.0037982857160073344,51,1
thresh,cInfo,0.004919769792671653,51,1
bias,0,0.14234810995652192,51,1
bias,oDel,0.01750161679240065,51,1
bias,cInfo,-0.0631303172076631,51,1
drift,0,-0.09004586758553104,52,6
drift,oDel,0.04273292485234107,52,6
drift,cInfo,-0.8291331465114486,52,6
thresh,0,0.9032924258603222,52,6
thresh,oDel,-1.716647542002752e-4,52,6
thresh,cInfo,0.014411359442716098,52,6
