DDM,EXP,val,subj_idx,gLen
bias,oDel,0.04055817191382342,62,1
bias,cInfo,-0.07770330674904864,62,1
drift,0,1.7007502223205562,63,6
drift,oDel,0.00483327796693376,63,6
drift,cInfo,-0.2331896909659342,63,6
thresh,0,1.3477888486986154,63,6
thresh,oDel,0.00384538851624064,63,6
thresh,cInfo,-0.015484649728795997,63,6
bias,0,0.17805457426752336,63,6
bias,oDel,-0.008490409335585328,63,6
bias,cInfo,0.1869794004808473,63,6
drift,0,1.7616793098828958,63,1
drift,oDel,0.004035534734335852,63,1
drift,cInfo,-0.009029063770647982,63,1
thresh,0,1.5286669750847144,63,1
thresh,oDel,0.02855974803789091,63,1
thresh,cInfo,0.08282619561495133,63,1
bias,0,0.20247934462168415,63,1
bias,oDel,0.04108480672518341,63,1
bias,cInfo,-0.020749425428615232,63,1
drift,0,1.5217702360534147,64,6
drift,oDel,-0.005293251888133653,64,6
drift,cInfo,-0.12413092284285346,64,6
thresh,0,1.4276593247373923,64,6
thresh,oDel,0.0043495499969554525,64,6
thresh,cInfo,-0.02362096373772051,64,6
bias,0,0.13601213472925966,64,6
bias,oDel,0.007785724847124965,64,6
bias,cInfo,0.017645200381301098,64,6
drift,0,1.4468836804388168,64,1
drift,oDel,0.0027587209841882765,64,1
drift,cInfo,-0.034282111809692414,64,1
thresh,0,1.196869480189582,64,1
thresh,oDel,-0.0025698968687583547,64,1
thresh,cInfo,0.0547157669645575,64,1
bias,0,0.25813607879082245,64,1
bias,oDel,0.0018554391976483013,64,1
bias,cInfo,-0.10092187894128388,64,1
drift,0,2.339169791811288,65,6
drift,oDel,-5.764405698209681e-4,65,6
drift,cInfo,-0.2532564504597273,65,6
thresh,0,0.8695958444057972,65,6
thresh,oDel,-6.89071072023131e-4,65,6
thresh,cInfo,0.02747162980376936,65,6
bias,0,0.19162868245176823,65,6
bias,oDel,0.005448669440545171,65,6
bias,cInfo,0.08791736471232971,65,6
drift,0,2.6836281094645518,65,1
drift,oDel,0.007423578582427502,65,1
drift,cInfo,0.05707846599365804,65,1
thresh,0,0.9712233883046819,65,1
thresh,oDel,0.008246444746360132,65,1
thresh,cInfo,0.04654981261006201,65,1
bias,0,0.16175330560187673,65,1
bias,oDel,0.017369526646888043,65,1
bias,cInfo,0.19908361545641323,65,1
drift,0,1.8093996866839537,66,6
drift,oDel,-0.006345063582149299,66,6
drift,cInfo,-0.3380894383628086,66,6
thresh,0,1.1274244365898975,66,6
thresh,oDel,0.004975054309109777,66,6
thresh,cInfo,0.06640647942809924,66,6
bias,0,0.2020131879054724,66,6
bias,oDel,0.018419468964996247,66,6
bias,cInfo,0.20203534119577718,66,6
drift,0,2.0658987276167453,66,1
drift,oDel,-0.019968763339955,66,1
drift,cInfo,-0.09948347213540687,66,1
thresh,0,1.1219826067696659,66,1
thresh,oDel,-0.01908534304490285,66,1
thresh,cInfo,-0.04529516687072487,66,1
bias,0,0.21875195149989046,66,1
bias,oDel,-0.038693005071295125,66,1
bias,cInfo,0.011692205364981504,66,1
drift,0,1.4319811014468513,67,6
drift,oDel,0.008609625381711896,67,6
drift,cInfo,0.00209219376963689,67,6
thresh,0,1.6812258073123134,67,6
thresh,oDel,-0.0024376042652365787,67,6
thresh,cInfo,0.13318432848104034,67,6
bias,0,0.07204480936890878,67,6
bias,oDel,-0.0014255172907484052,67,6
bias,cInfo,-0.1651520913402327,67,6
drift,0,1.5416378296612048,67,1
drift,oDel,0.017513439892595226,67,1
drift,cInfo,0.18822603274743727,67,1
thresh,0,1.6868737086076895,67,1
thresh,oDel,-0.02312538543915257,67,1
thresh,cInfo,0.25858115957920685,67,1
bias,0,0.134939822668514,67,1
bias,oDel,-0.03809698213332427,67,1
bias,cInfo,-0.17629728257240498,67,1
drift,0,1.5411528019021494,7,6
drift,oDel,-0.004207293159321658,7,6
drift,cInfo,-0.008358073498027557,7,6
thresh,0,1.442138146920328,7,6
thresh,oDel,0.0018932860334616962,7,6
thresh,cInfo,-0.03963629343913143,7,6
bias,0,0.13066786468098757,7,6
bias,oDel,0.00784229076326334,7,6
bias,cInfo,-0.12016772677631848,7,6
drift,0,1.4932381838855269,7,1
drift,oDel,-0.01631280973353069,7,1
drift,cInfo,0.27622914127203,7,1
thresh,0,1.3598918357612853,7,1
thresh,oDel,0.012008676375167084,7,1
thresh,cInfo,-0.07722138258110377,7,1
bias,0,0.18836949794553115,7,1
bias,oDel,0.02984443043526405,7,1
bias,cInfo,-0.21716267090928304,7,1
drift,0,2.5576745689932676,8,6
drift,oDel,-0.0021018173752952434,8,6
drift,cInfo,0.20646791930814273,8,6
thresh,0,0.9526880273937034,8,6
thresh,oDel,-0.0018729950583836737,8,6
thresh,cInfo,0.022618622421863216,8,6
bias,0,0.11858784171464609,8,6
bias,oDel,0.008672894848334244,8,6
bias,cInfo,-0.08026186068522059,8,6
drift,0,1.9621973248167273,8,1
drift,oDel,0.0019127149870001733,8,1
drift,cInfo,0.10226060167453195,8,1
thresh,0,1.1891473397552403,8,1
thresh,oDel,0.010758345969602446,8,1
thresh,cInfo,0.1238972808587632,8,1
bias,0,0.20789040955340776,8,1
bias,oDel,0.020785911836343214,8,1
bias,cInfo,0.03420530815189452,8,1
drift,0,1.787389452185734,9,6
drift,oDel,-0.008722800157953743,9,6
drift,cInfo,0.04339394089350798,9,6
thresh,0,1.2577984371072104,9,6
thresh,oDel,-3.793279271493171e-4,9,6
thresh,cInfo,-0.03646755951687817,9,6
bias,0,0.13507692035504448,9,6
bias,oDel,0.007712640865388241,9,6
bias,cInfo,-0.01144583125123205,9,6
drift,0,1.6914146797668113,9,1
drift,oDel,0.0032702290466169377,9,1
drift,cInfo,-0.0024011537964698667,9,1
thresh,0,1.1734259256497066,9,1
thresh,oDel,-0.0020217006697032494,9,1
thresh,cInfo,-0.0070291662513742754,9,1
bias,0,0.1980564346281387,9,1
bias,oDel,-0.006998375599562945,9,1
bias,cInfo,-0.014079549124767415,9,1
