Subject,Horizon,dR,dI,rt,x0,z,A,T0
2,1,5,0,1.29,0.08145055,0.704606944,0.268204426,0.137420436
2,1,-17,0,0.78,-0.218299883,0.74604711,-0.95991313,0.137420436
2,1,-9.5,0,0.37,-0.117853529,0.731919781,-0.54123669,0.137420436
2,1,11.5,0,0.75,0.169646165,0.692363259,0.631057341,0.137420436
2,6,-28,1,0.35,0.346909276,0.788675232,-2.082812078,0.109950171
2,6,1.5,0,0.53,-0.037550264,0.755086825,-0.170284151,0.109950171
2,6,19,-1,0.74,-0.320277473,0.730847198,1.154008884,0.109950171
2,6,-30,0,1.04,0.233921466,0.779627374,-1.714400741,0.109950171
2,1,10.5,0,0.14,0.156217093,0.694246902,0.575233816,0.137420436
2,1,1,0,0.37,0.026443113,0.71214152,0.044910325,0.137420436
2,6,4,0,0.7,-0.059394909,0.753139162,-0.047735215,0.109950171
2,6,0.5,0,0.84,-0.028801171,0.75586589,-0.219303725,0.109950171
2,6,-15.5,0,0.44,0.110873786,0.768330931,-1.003616914,0.109950171
2,6,14.5,0,0.58,-0.150285176,0.744958979,0.466970315,0.109950171
2,6,30,0,0.6,-0.279549599,0.73288347,1.226773716,0.109950171
2,1,-16.66666667,-1,0.06,-0.286982412,0.757665451,-0.857532785,0.137420436
2,6,9,-1,0.1,-0.239617595,0.738637849,0.663813141,0.109950171
2,6,5.333333333,-1,0.13,-0.209121805,0.741494421,0.484074702,0.109950171
2,1,-37,0,0.1,-0.460370065,0.783719988,-2.076383636,0.137420436
2,6,0.666666667,-1,0.34,-0.169720115,0.745130058,0.255316689,0.109950171
2,1,27,1,0.64,0.432636701,0.650920556,1.412549479,0.137420436
2,6,-14.66666667,1,0.72,0.240346691,0.778287698,-1.429217754,0.109950171
2,1,10,-1,0.46,0.072478698,0.707434947,0.631094557,0.137420436
2,6,9.666666667,1,0.56,0.032000557,0.759330448,-0.236408113,0.109950171
2,1,12,1,0.62,0.250740749,0.679175214,0.5751966,0.137420436
2,6,1.333333333,-1,0.83,-0.175385432,0.744610681,0.287996405,0.109950171
2,6,-12.33333333,-1,2.71,-0.05745087,0.755257903,-0.381937777,0.109950171
2,6,0.666666667,-1,0.76,-0.169720115,0.745130058,0.255316689,0.109950171
2,6,13.33333333,1,0.09,-0.000104074,0.756473876,-0.056669674,0.109950171
2,1,4,0,0.13,0.067732,0.706490588,0.212380901,0.137420436
2,1,-16.66666667,1,0.18,-0.138375219,0.733173007,-1.025077792,0.137420436
2,1,-16.5,0,0.4,-0.211721029,0.745105288,-0.932001368,0.137420436
2,1,13.5,0,0.05,0.196311575,0.688595971,0.742704392,0.137420436
2,1,-8.5,0,0.74,-0.104228326,0.730036137,-0.485413165,0.137420436
2,1,-5.333333333,-1,0.06,-0.138038493,0.736317486,-0.224866165,0.137420436
2,1,39.5,0,0.06,0.506177528,0.639621229,2.19411605,0.137420436
2,6,-5,0,0.38,0.019361783,0.760150748,-0.488911384,0.109950171
2,1,-17,0,0.07,-0.218299883,0.74604711,-0.95991313,0.137420436
2,1,-4.666666667,1,2.54,0.026271591,0.71056928,-0.355195489,0.137420436
2,1,5,0,0.26,0.08145055,0.704606944,0.268204426,0.137420436
2,1,-10,0,0.39,-0.124649854,0.732861603,-0.569148453,0.137420436
2,1,-21,0,2.54,-0.270174758,0.753581686,-1.183207232,0.137420436
2,6,-8,0,0.34,0.045608906,0.762487943,-0.635970107,0.109950171
2,1,32,0,0.05,0.425272088,0.653748558,1.77543961,0.137420436
2,6,4.333333333,-1,0.27,-0.2007309,0.742273486,0.435055128,0.109950171
2,6,-9,0,0.51,0.054345762,0.763267008,-0.684989681,0.109950171
2,6,-23,0,0.54,0.175196185,0.774173919,-1.371263721,0.109950171
2,1,0.5,0,1.59,0.019549024,0.713083342,0.016998563,0.137420436
2,6,16.66666667,1,0.83,-0.029291656,0.753876992,0.106728907,0.109950171
2,6,14,0,0.14,-0.146001901,0.745348511,0.442460528,0.109950171
2,1,3.5,0,1.01,0.06086278,0.70743241,0.184469139,0.137420436
2,1,3.333333333,-1,0.55,-0.019361752,0.719992573,0.258937721,0.137420436
2,1,9.666666667,-1,0.3,0.067902852,0.708062828,0.612486715,0.137420436
2,6,6,-1,2.04,-0.214698765,0.740975044,0.516754418,0.109950171
2,6,23.66666667,1,0.58,-0.090364388,0.748423537,0.449865927,0.109950171
2,1,6,0,0.52,0.095138307,0.7027233,0.324027952,0.137420436
2,1,-20,0,0.28,-0.2573392,0.751698042,-1.127383706,0.137420436
2,1,-18,0,0.11,-0.231397711,0.747930754,-1.015736656,0.137420436
2,6,-40.66666667,1,0.79,0.440515744,0.798543389,-2.703726685,0.109950171
2,6,-7,0,0.71,0.036865068,0.761708878,-0.586950533,0.109950171
2,6,21.66666667,1,0.38,-0.072964088,0.749981667,0.351826779,0.109950171
2,6,11.5,0,0.21,-0.12450641,0.747296174,0.319911592,0.109950171
2,6,15.33333333,-1,1.31,-0.29116683,0.73370377,0.974270445,0.109950171
2,1,29,0,0.1,0.390783196,0.65939949,1.607969034,0.137420436
2,1,-41,1,0.3,-0.442198075,0.779008342,-2.383450242,0.137420436
2,6,18,0,0.33,-0.18010185,0.742232251,0.638538825,0.109950171
2,1,32.66666667,-1,0.06,0.367305359,0.664739018,1.896427797,0.137420436
2,1,-25.5,0,0.75,-0.326702445,0.762058083,-1.434413095,0.137420436
2,1,-3.333333333,1,0.22,0.044641983,0.708057754,-0.280764122,0.137420436
2,1,24.5,0,0.1,0.336946714,0.667875888,1.35676317,0.137420436
2,1,-22,0,0.08,-0.282914996,0.75546533,-1.239030757,0.137420436
2,6,-18,1,0.52,0.267656708,0.780884581,-1.592616335,0.109950171
2,6,-24.66666667,1,0.15,0.320971594,0.786078348,-1.919413497,0.109950171
2,1,6.5,0,0.26,0.101969047,0.701781478,0.351939714,0.137420436
2,6,-18,0,0.35,0.13244576,0.770278593,-1.12616585,0.109950171
2,6,27.33333333,-1,0.6,-0.384173131,0.724354989,1.562505337,0.109950171
2,1,-25.33333333,1,0.1,-0.253200807,0.74949792,-1.508881678,0.137420436
2,6,-1.5,0,0.25,-0.01129108,0.75742402,-0.317342874,0.109950171
2,6,27,0,0.87,-0.255153084,0.735220666,1.079714993,0.109950171
2,1,-16.66666667,-1,0.19,-0.286982412,0.757665451,-0.857532785,0.137420436
2,1,-3,0,0.48,-0.028724928,0.719676095,-0.178383776,0.137420436
2,6,20,-1,0.19,-0.328115618,0.730068133,1.203028459,0.109950171
2,1,25.66666667,-1,0.05,0.280970965,0.677924525,1.50566312,0.137420436
2,6,-7,-1,0.51,-0.103851955,0.75110289,-0.120500047,0.109950171
2,1,-17.5,0,0.8,-0.224858954,0.746988932,-0.987824893,0.137420436
2,6,-8,1,0.08,0.184608955,0.773093931,-1.102420592,0.109950171
2,6,5,0,0.37,-0.068118038,0.752360097,0.001284359,0.109950171
2,1,7.666666667,-1,0.78,0.040394456,0.711830116,0.500839664,0.137420436
2,1,7.333333333,-1,0.19,0.03580263,0.712457997,0.482231823,0.137420436
2,6,-7,0,0.27,0.036865068,0.761708878,-0.586950533,0.109950171
2,1,8,0,0.51,0.122401146,0.698956012,0.435675002,0.137420436
2,1,-17.66666667,-1,0.1,-0.299591037,0.759549095,-0.91335631,0.137420436
2,6,-15,0,1.83,0.106546154,0.767941398,-0.979107127,0.109950171
2,6,-19,0,0.22,0.141040713,0.771057658,-1.175185424,0.109950171
2,1,0.666666667,1,0.41,0.099523231,0.700523179,-0.05747002,0.137420436
2,6,-19.33333333,-1,0.85,0.003797304,0.760711359,-0.725074797,0.109950171
2,1,2.333333333,1,1.19,0.122232073,0.697383772,0.035569189,0.137420436
2,6,-20.5,0,0.66,0.153892991,0.772226256,-1.248714785,0.109950171
2,1,-9.5,0,0.35,-0.117853529,0.731919781,-0.54123669,0.137420436
2,6,-14.66666667,1,1.06,0.240346691,0.778287698,-1.429217754,0.109950171
2,1,29.5,0,0.05,0.396611788,0.658457668,1.635880797,0.137420436
2,6,6.5,0,0.68,-0.081182816,0.751191499,0.07481372,0.109950171
2,6,-1,0,0.28,-0.015669672,0.757034487,-0.292833087,0.109950171
2,6,-23,0,0.43,0.175196185,0.774173919,-1.371263721,0.109950171
2,1,-36,0,0.43,-0.44942958,0.781836344,-2.020560111,0.137420436
2,1,-26.5,0,0.04,-0.338969448,0.763941727,-1.490236621,0.137420436
2,6,-10,-1,0.42,-0.077793872,0.753440085,-0.26755877,0.109950171
2,6,29.33333333,1,0.59,-0.139332408,0.744008835,0.727643515,0.109950171
2,1,22.5,0,0.9,0.31226496,0.671643175,1.245116119,0.137420436
2,1,2.666666667,1,0.66,0.126759301,0.696755891,0.05417703,0.137420436
2,1,-3,0,1.5,-0.028724928,0.719676095,-0.178383776,0.137420436
2,6,-10,0,0.4,0.063074305,0.764046073,-0.734009255,0.109950171
2,1,-7,0,0.32,-0.083718528,0.727210671,-0.401677877,0.137420436
2,6,-1.333333333,1,0.34,0.127657849,0.767900164,-0.77562343,0.109950171
2,1,-11.5,0,0.77,-0.144966318,0.735687068,-0.652883741,0.137420436
2,1,-6.5,0,1.2,-0.07686526,0.726268849,-0.373766115,0.137420436
2,6,0.5,0,0.34,-0.028801171,0.75586589,-0.219303725,0.109950171
2,1,-11,0,0.1,-0.13820686,0.734745247,-0.624971978,0.137420436
2,1,-20.5,0,0.13,-0.263768655,0.752639864,-1.155295469,0.137420436
2,6,-25.5,0,0.58,0.19633658,0.776121581,-1.493812657,0.109950171
2,6,-16.5,0,0.15,0.11951629,0.769109996,-1.052636488,0.109950171
2,6,-6.666666667,-1,0.41,-0.106739179,0.750843201,-0.104160189,0.109950171
2,6,26.66666667,1,1.25,-0.116358486,0.746086342,0.59692465,0.109950171
2,1,-31,0,0.23,-0.392716296,0.772418125,-1.741442485,0.137420436
2,1,27.33333333,1,0.06,0.436367039,0.650292674,1.431157321,0.137420436
2,6,-2.666666667,1,0.4,0.139128295,0.768938917,-0.840982862,0.109950171
2,1,-8.5,0,0.93,-0.104228326,0.730036137,-0.485413165,0.137420436
2,1,21.33333333,-1,0.42,0.225036817,0.686086982,1.263761177,0.137420436
2,6,22,1,0.73,-0.075867515,0.749721979,0.368166637,0.109950171
2,6,-15,-1,0.78,-0.034144153,0.75733541,-0.512656642,0.109950171
2,1,-29,0,0.07,-0.369130927,0.768650837,-1.629795434,0.137420436
2,1,-19.5,0,1.06,-0.250886879,0.75075622,-1.099471944,0.137420436
2,1,-8.5,0,1.01,-0.104228326,0.730036137,-0.485413165,0.137420436
2,1,-6.5,0,1.02,-0.07686526,0.726268849,-0.373766115,0.137420436
2,1,-38.66666667,1,0.08,-0.41593811,0.774613173,-2.253195349,0.137420436
2,6,15,0,0.63,-0.154562816,0.744569446,0.491480102,0.109950171
2,6,26.5,0,0.23,-0.251054248,0.735610198,1.055205206,0.109950171
2,6,-11.33333333,-1,0.74,-0.066176136,0.754478838,-0.332918203,0.109950171
2,6,0,1,0.63,0.116153151,0.76686141,-0.710263998,0.109950171
2,6,-31.66666667,1,0.12,0.374839083,0.791531804,-2.262550517,0.109950171
2,6,-0.666666667,1,1.03,0.121909595,0.767380787,-0.742943714,0.109950171
2,6,-11.5,0,0.63,0.076148634,0.76521467,-0.807538617,0.109950171
2,1,23.33333333,-1,0.14,0.251062422,0.682319694,1.375408228,0.137420436
2,1,12.5,0,0.11,0.18301253,0.690479615,0.686880866,0.137420436
2,6,-29.5,0,1.08,0.229777489,0.779237842,-1.689890954,0.109950171
2,6,23.5,0,0.94,-0.226276281,0.737947393,0.908146483,0.109950171
2,1,12,0,0.04,0.176337476,0.691421437,0.658969104,0.137420436
2,1,-14,-1,0.13,-0.252879505,0.7526424,-0.708670051,0.137420436
2,6,30.66666667,-1,0.57,-0.408777136,0.721758106,1.725903918,0.109950171
2,6,-26,-1,0.13,0.062109202,0.765905126,-1.051871959,0.109950171
2,6,-9.5,0,0.57,0.058711156,0.76365654,-0.709499468,0.109950171
2,6,-16,1,0.37,0.25131916,0.779326451,-1.494577186,0.109950171
2,1,33.5,0,0.12,0.442072619,0.650923092,1.859174898,0.137420436
2,6,-21.33333333,-1,0.57,0.021311674,0.762269489,-0.823113946,0.109950171
2,6,12.66666667,-1,0.28,-0.26964777,0.735781277,0.84355158,0.109950171
2,1,5.5,0,0.2,0.088298597,0.703665122,0.296116189,0.137420436
2,1,2,0,0.65,0.040223094,0.710257876,0.100733851,0.137420436
2,1,-33.66666667,1,0.19,-0.357304657,0.765194953,-1.974077723,0.137420436
2,1,-14,-1,0.36,-0.252879505,0.7526424,-0.708670051,0.137420436
2,6,22,0,0.24,-0.213774337,0.739115991,0.834617122,0.109950171
2,6,36.33333333,1,0.36,-0.198870461,0.73855538,1.070780535,0.109950171
2,1,7.666666667,-1,1.89,0.040394456,0.711830116,0.500839664,0.137420436
2,1,-1.5,0,0.29,-0.008039367,0.716850629,-0.094648488,0.137420436
2,6,4.666666667,-1,0.75,-0.203531208,0.742013797,0.451394986,0.109950171
2,6,15.66666667,-1,2.07,-0.293836632,0.733444082,0.990610303,0.109950171
2,6,-16.33333333,-1,1.26,-0.02247526,0.758374164,-0.578016074,0.109950171
2,6,12.33333333,1,0.2,0.008654499,0.757252941,-0.105689248,0.109950171
2,1,-17.33333333,1,1.6,-0.147384416,0.734428769,-1.062293476,0.137420436
2,6,23,-1,0.92,-0.351357344,0.727730938,1.350087181,0.109950171
2,6,5,-1,0.46,-0.20632819,0.741754109,0.467734844,0.109950171
2,6,-16.66666667,1,0.35,0.256781464,0.779845828,-1.527256902,0.109950171
2,1,-16.33333333,-1,0.66,-0.282757085,0.757037569,-0.838924943,0.137420436
2,6,-8.333333333,-1,0.68,-0.092286022,0.752141643,-0.18585948,0.109950171
2,6,25.66666667,1,0.51,-0.107709691,0.746865407,0.547905076,0.109950171
2,1,-5.333333333,1,0.42,0.017078958,0.711825042,-0.392411172,0.137420436
2,6,8.5,0,0.46,-0.098558455,0.749633369,0.172852869,0.109950171
2,1,-17.5,0,0.33,-0.224858954,0.746988932,-0.987824893,0.137420436
2,6,35,0,0.16,-0.319407693,0.728988145,1.471871588,0.109950171
2,6,17,0,1.37,-0.171613994,0.743011316,0.58951925,0.109950171
2,6,-0.5,0,0.57,-0.020047663,0.756644955,-0.2683233,0.109950171
2,1,-10.5,0,0.1,-0.131434502,0.733803425,-0.597060216,0.137420436
2,1,26.5,0,0.05,0.361173891,0.6641086,1.468410221,0.137420436
2,6,19.66666667,-1,0.49,-0.325507854,0.730327821,1.1866886,0.109950171
2,1,-2.5,0,0.19,-0.021831599,0.718734273,-0.150472013,0.137420436
2,1,-4.666666667,1,0.17,0.026271591,0.71056928,-0.355195489,0.137420436
2,1,30,-1,0.11,0.335059305,0.669762068,1.747565063,0.137420436
2,1,11,-1,0.25,0.086187179,0.705551303,0.686918082,0.137420436
2,6,9.5,0,0.45,-0.107224461,0.748854304,0.221872443,0.109950171
2,1,-18,0,0.44,-0.231397711,0.747930754,-1.015736656,0.137420436
2,6,17,-1,0.87,-0.304469735,0.732405328,1.055969736,0.109950171
2,1,3.666666667,1,0.64,0.14030861,0.694872247,0.110000556,0.137420436
2,6,-8,0,0.52,0.045608906,0.762487943,-0.635970107,0.109950171
2,6,44.33333333,1,0.48,-0.265137686,0.732322859,1.462937129,0.109950171
2,6,1,0,0.91,-0.033176353,0.755476357,-0.194793938,0.109950171
2,6,-11.5,0,0.43,0.076148634,0.76521467,-0.807538617,0.109950171
2,1,-9,0,0.52,-0.111046146,0.730977959,-0.513324928,0.137420436
2,1,42,1,0.02,0.585025226,0.622665897,2.249902359,0.137420436
2,1,-5.666666667,1,0.18,0.012481462,0.712452924,-0.411019014,0.137420436
2,6,-6.333333333,-1,0.24,-0.109624605,0.750583513,-0.087820331,0.109950171
2,1,-6,0,0.67,-0.070004721,0.725327027,-0.345854352,0.137420436
2,1,3.5,0,0.81,0.06086278,0.70743241,0.184469139,0.137420436
2,1,-36,1,0.12,-0.385055924,0.769590122,-2.104332615,0.137420436
2,1,-44.33333333,1,0.1,-0.478429009,0.785287155,-2.569528659,0.137420436
2,6,12.5,0,0.58,-0.133119808,0.746517109,0.368931166,0.109950171
2,6,-20.33333333,1,0.15,0.286523928,0.7827024,-1.706995342,0.109950171
2,1,-4.5,0,0.67,-0.049385915,0.722501561,-0.262119064,0.137420436
2,6,15.66666667,1,0.36,-0.02053836,0.754656058,0.057709333,0.109950171
2,6,9.666666667,1,0.11,0.032000557,0.759330448,-0.236408113,0.109950171
2,6,-12,0,0.27,0.080501154,0.765604203,-0.832048404,0.109950171
2,6,36.5,0,0.34,-0.331155527,0.727819547,1.545400949,0.109950171
2,1,14.33333333,-1,0.07,0.131618605,0.69927249,0.8729965,0.137420436
2,6,-25.5,0,1.2,0.19633658,0.776121581,-1.493812657,0.109950171
2,6,-1.5,0,0.22,-0.01129108,0.75742402,-0.317342874,0.109950171
2,1,-11.33333333,-1,0.28,-0.218136415,0.74761935,-0.559807316,0.137420436
2,6,-43,-1,0.54,0.2080083,0.779149232,-1.885204722,0.109950171
2,1,8.5,0,0.73,0.129189728,0.69801419,0.463586765,0.137420436
2,1,-19.33333333,1,0.92,-0.174260025,0.738196057,-1.173940526,0.137420436
2,6,-7,1,0.61,0.176135184,0.772314866,-1.053401018,0.109950171
2,6,-28.66666667,-1,0.12,0.085337953,0.767982633,-1.182590824,0.109950171
2,1,0,-1,0.1,-0.065256398,0.726271386,0.072859304,0.137420436
2,1,-24.66666667,-1,0.45,-0.3847635,0.772734602,-1.304120987,0.137420436
2,6,25.5,0,0.23,-0.242829635,0.736389263,1.006185632,0.109950171
2,6,-4,0,0.42,0.010605016,0.759371683,-0.43989181,0.109950171
2,1,32.33333333,1,0.34,0.490495166,0.640874455,1.710274948,0.137420436
2,6,-20,0,0.29,0.149614457,0.771836724,-1.224204998,0.109950171
2,1,12.66666667,1,0.39,0.259339471,0.677919452,0.612412283,0.137420436
2,1,-25,-1,0.09,-0.388674285,0.773362483,-1.322728829,0.137420436
2,6,12.5,0,0.46,-0.133119808,0.746517109,0.368931166,0.109950171
2,6,4,0,0.94,-0.059394909,0.753139162,-0.047735215,0.109950171
2,1,0.666666667,1,0.29,0.099523231,0.700523179,-0.05747002,0.137420436
2,1,9,0,0.34,0.135966222,0.697072368,0.491498528,0.137420436
2,1,-7.5,0,0.48,-0.090563885,0.728152493,-0.42958964,0.137420436
2,6,-20,0,0.23,0.149614457,0.771836724,-1.224204998,0.109950171
2,6,-11.33333333,1,0.13,0.212650799,0.775690814,-1.265819173,0.109950171
2,6,-7,-1,0.88,-0.103851955,0.75110289,-0.120500047,0.109950171
2,1,10,-1,0.81,0.072478698,0.707434947,0.631094557,0.137420436
2,1,24,0,0.29,0.330817927,0.66881771,1.328851407,0.137420436
2,6,-9,1,0.11,0.193055367,0.773872996,-1.151440166,0.109950171
2,1,-7,1,0.91,-0.005911858,0.714964449,-0.485450381,0.137420436
2,1,14.66666667,1,0.24,0.28488556,0.674152164,0.724059334,0.137420436
2,1,8.666666667,-1,0.31,0.05415893,0.709946472,0.55666319,0.137420436
2,1,27.66666667,1,0.21,0.440082436,0.649664793,1.449765163,0.137420436
2,1,6,1,1.61,0.171711797,0.690477078,0.240255448,0.137420436
2,6,3.5,0,0.19,-0.055029856,0.753528695,-0.072245002,0.109950171
2,6,-11.5,0,0.75,0.076148634,0.76521467,-0.807538617,0.109950171
2,6,18.5,0,0.17,-0.184335825,0.741842719,0.663048612,0.109950171
2,1,23.5,0,0.05,0.324661107,0.669759532,1.300939645,0.137420436
2,1,19,-1,0.16,0.194265105,0.690482151,1.133506285,0.137420436
2,6,-11,-1,0.11,-0.069082377,0.75421915,-0.316578345,0.109950171
2,6,5,1,2.01,0.072757046,0.762966085,-0.465166126,0.109950171
2,1,25,0,0.22,0.343047078,0.666934066,1.384674933,0.137420436
2,1,39.5,0,0.06,0.506177528,0.639621229,2.19411605,0.137420436
2,6,-15,1,0.37,0.243095696,0.778547386,-1.445557612,0.109950171
2,1,-14,0,1.14,-0.178549128,0.740396178,-0.792442554,0.137420436
2,1,-16.33333333,1,0.13,-0.13386192,0.732545125,-1.006469951,0.137420436
2,1,-22.66666667,1,0.19,-0.218463338,0.74447487,-1.360018944,0.137420436
2,1,25.5,0,0.12,0.349118641,0.665992244,1.412586695,0.137420436
2,1,-26.66666667,1,0.09,-0.270333863,0.752009446,-1.583313045,0.137420436
2,1,36.5,0,0.1,0.474754495,0.645272161,2.026645474,0.137420436
2,6,43.66666667,-1,0.4,-0.499024561,0.71163026,2.363158383,0.109950171
2,1,-3.333333333,-1,0.49,-0.110876618,0.732550199,-0.113219114,0.137420436
2,6,-5.5,0,0.82,0.023739137,0.76054028,-0.513421171,0.109950171
2,1,50.33333333,-1,0.02,0.557380924,0.631461309,2.882643411,0.137420436
2,1,-16,-1,0.82,-0.278520755,0.756409688,-0.820317101,0.137420436
2,6,-28,0,0.09,0.21729601,0.778069244,-1.616361593,0.109950171
2,1,-1,-1,0.1,-0.078979954,0.72815503,0.017035778,0.137420436
2,6,-24,0,0.95,0.18367291,0.774952984,-1.420283295,0.109950171
2,6,-21.66666667,1,0.26,0.297207332,0.783741153,-1.772354774,0.109950171
2,1,-20.5,0,0.46,-0.263768655,0.752639864,-1.155295469,0.137420436
2,6,-7.5,0,1.17,0.041237777,0.76209841,-0.61146032,0.109950171
2,6,19.5,0,0.14,-0.192783139,0.741063654,0.712068186,0.109950171
2,6,7,0,0.47,-0.085531774,0.750801967,0.099323508,0.109950171
2,1,27.66666667,1,0.08,0.440082436,0.649664793,1.449765163,0.137420436
2,1,11.5,0,0.96,0.169646165,0.692363259,0.631057341,0.137420436
2,1,23.33333333,1,0.13,0.390637756,0.65782725,1.20786322,0.137420436
2,6,11,0,1.51,-0.120192579,0.747685707,0.295401805,0.109950171
2,1,-5.666666667,1,0.22,0.012481462,0.712452924,-0.411019014,0.137420436
2,6,25.5,0,0.83,-0.242829635,0.736389263,1.006185632,0.109950171
2,6,-33.5,0,0.32,0.262684497,0.782354102,-1.885969251,0.109950171
2,6,18.33333333,1,0.86,-0.043869844,0.752578551,0.188428198,0.109950171
2,1,9,0,0.3,0.135966222,0.697072368,0.491498528,0.137420436
2,1,-29,0,0.56,-0.369130927,0.768650837,-1.629795434,0.137420436
2,6,-21.5,0,0.63,0.162432616,0.773005321,-1.29773436,0.109950171
2,1,-5,-1,1.12,-0.133524773,0.735689605,-0.206258323,0.137420436
2,1,22.33333333,1,0.06,0.378884805,0.659710894,1.152039695,0.137420436
2,6,17,1,0.6,-0.03220849,0.753617304,0.123068765,0.109950171
2,6,27.5,0,0.14,-0.259242771,0.734831133,1.104224781,0.109950171
2,6,10.5,0,0.98,-0.115874205,0.748075239,0.270892018,0.109950171
2,1,17,0,0.05,0.242263853,0.682003217,0.93808673,0.137420436
2,1,13.33333333,-1,0.51,0.118038266,0.701156133,0.817172975,0.137420436
2,1,22.5,0,0.2,0.31226496,0.671643175,1.245116119,0.137420436
2,6,37,0,0.21,-0.335048989,0.727430015,1.569910736,0.109950171
3,6,-21.66666667,-1,0.7,-0.093761588,0.91120632,-1.374692199,0.034976412
3,6,-20,-1,1.21,-0.078619027,0.907684019,-1.290282477,0.034976412
3,1,-3,-1,0.36,-0.026037661,1.010031345,-0.566558037,0.033069563
3,1,19.66666667,-1,0.9,0.287813301,1.106160518,0.147469299,0.033069563
3,1,-5.666666667,-1,0.64,-0.063865207,0.998722031,-0.650561253,0.033069563
3,6,-13.5,0,0.49,-0.167106435,0.921370437,-0.8987302,0.034976412
3,6,36.5,0,0.12,0.281211762,0.815701396,1.633561467,0.034976412
3,6,-11,-1,0.39,0.003601834,0.888663592,-0.834469977,0.034976412
3,6,17.66666667,1,0.52,-0.032791894,0.882926795,0.742085966,0.034976412
3,1,4.5,0,0.42,0.135969587,1.033456021,0.140008436,0.033069563
3,6,18,0,0.41,0.119085849,0.854798941,0.69661355,0.034976412
3,6,-13,0,0.24,-0.162654009,0.920313747,-0.873407283,0.034976412
3,6,-28,1,0.18,-0.422575635,0.979437852,-1.570740422,0.034976412
3,1,-4.5,0,1,0.008874825,0.995287085,-0.143502418,0.033069563
3,6,4,0,0.24,-0.00849822,0.884386273,-0.012428117,0.034976412
3,1,19,1,0.92,0.379253756,1.086567648,1.067083351,0.033069563
3,1,-19.5,0,0.27,-0.201563176,0.931672192,-0.616020507,0.033069563
3,1,4,-1,1.05,0.073334906,1.039718296,-0.346049595,0.033069563
3,6,-39,0,0.26,-0.38175145,0.975261648,-2.19019895,0.034976412
3,1,-4.5,0,0.54,0.008874825,0.995287085,-0.143502418,0.033069563
3,1,-6,0,0.86,-0.012447944,0.988925596,-0.190754227,0.033069563
3,6,13.33333333,-1,0.72,0.222554679,0.837237992,0.397911967,0.034976412
3,6,2.333333333,-1,0.19,0.124994297,0.860485181,-0.159192199,0.034976412
3,6,2,0,1.51,-0.026799441,0.888613034,-0.113719783,0.034976412
3,6,-31,0,1.09,-0.317512742,0.958354601,-1.785032283,0.034976412
3,6,17.33333333,-1,0.16,0.257059403,0.828784468,0.6004953,0.034976412
3,1,3.666666667,1,0.5,0.179254866,1.02153909,0.58406486,0.033069563
3,1,31,1,0.41,0.515195423,1.137459563,1.445097823,0.033069563
3,6,17,-1,0.97,0.25420756,0.829488929,0.583613356,0.034976412
3,6,5.666666667,1,2.13,-0.14168852,0.908287365,0.134335966,0.034976412
3,6,-6,1,0.24,-0.244393727,0.932943474,-0.456532089,0.034976412
3,6,22.66666667,1,0.49,0.012964207,0.872359891,0.995315133,0.034976412
3,1,10.5,0,0.2,0.218529662,1.058901979,0.329015672,0.033069563
3,1,19,0,2.63,0.330104474,1.094950419,0.596775923,0.033069563
3,6,7.666666667,1,0.75,-0.123703976,0.904060603,0.235627633,0.034976412
