DDM,EXP,val,subj_idx,gLen
drift,0,1.4556561753687067,52,1
drift,oDel,0.007241443828812314,52,1
drift,cInfo,-0.32448226257100754,52,1
thresh,0,1.2055164434009438,52,1
thresh,oDel,-0.015410496757504928,52,1
thresh,cInfo,0.09218958961908204,52,1
bias,0,0.24618495485029168,52,1
bias,oDel,-0.032144350176778594,52,1
bias,cInfo,0.04068437542514774,52,1
drift,0,1.8142178321377118,53,6
drift,oDel,-9.613021694257292e-4,53,6
drift,cInfo,-0.01838006471356694,53,6
thresh,0,1.147713781533512,53,6
thresh,oDel,-3.95420306734554e-4,53,6
thresh,cInfo,-0.03608700309576889,53,6
bias,0,0.1552151866530861,53,6
bias,oDel,-0.003456228294224606,53,6
bias,cInfo,0.18835760826522172,53,6
drift,0,1.7758555034381907,53,1
drift,oDel,0.011590530729331588,53,1
drift,cInfo,-0.3762963622303362,53,1
thresh,0,1.1249355508668233,53,1
thresh,oDel,-0.009724121154496694,53,1
thresh,cInfo,0.055974737651127,53,1
bias,0,0.1975115545684698,53,1
bias,oDel,-0.01715903457094096,53,1
bias,cInfo,0.34110552801541055,53,1
drift,0,2.176978939239885,54,6
drift,oDel,0.0011501123029223639,54,6
drift,cInfo,0.21559486071286726,54,6
thresh,0,1.0216098478200453,54,6
thresh,oDel,-0.00129729295246601,54,6
thresh,cInfo,0.005711528346954465,54,6
bias,0,0.1630823288554054,54,6
bias,oDel,-0.003177062006268526,54,6
bias,cInfo,-0.1345480339578181,54,6
drift,0,2.2170689948128204,54,1
drift,oDel,0.0027899583681667145,54,1
drift,cInfo,0.37938122472675684,54,1
thresh,0,0.9742793850855826,54,1
thresh,oDel,-0.016871756403767268,54,1
thresh,cInfo,0.04179765741062384,54,1
bias,0,0.20494200034098364,54,1
bias,oDel,-0.04070307101348433,54,1
bias,cInfo,0.005561808251840131,54,1
drift,0,1.8859471767344456,55,6
drift,oDel,0.006272406438613537,55,6
drift,cInfo,0.018991754012007304,55,6
thresh,0,1.0556503681660896,55,6
thresh,oDel,-0.0017628568763680811,55,6
thresh,cInfo,-0.05277538012924256,55,6
bias,0,0.17575602214660513,55,6
bias,oDel,-0.001280408285904615,55,6
bias,cInfo,0.0701789507766536,55,6
drift,0,1.766381379352377,55,1
drift,oDel,-0.014425433332960312,55,1
drift,cInfo,0.06762834372984879,55,1
thresh,0,1.173155786754405,55,1
thresh,oDel,0.010023707323312743,55,1
thresh,cInfo,0.05340391997500112,55,1
bias,0,0.18025306381874762,55,1
bias,oDel,0.01629634672742391,55,1
bias,cInfo,-0.041896462255823795,55,1
drift,0,1.438868108585048,57,6
drift,oDel,-0.007022030068644314,57,6
drift,cInfo,0.15874305561922977,57,6
thresh,0,1.390360254390584,57,6
thresh,oDel,0.019905931357924678,57,6
thresh,cInfo,0.06285699764675898,57,6
bias,0,0.1733781596480728,57,6
bias,oDel,0.027218735242899673,57,6
bias,cInfo,-0.13659704803078643,57,6
drift,0,1.6130412628306077,57,1
drift,oDel,0.027716836597603073,57,1
drift,cInfo,-0.09540817665097893,57,1
